score	sentiment	split	text
5	pos	train	This is a first-class restaurant, and worth a drive from anywhere in the Daytona Beach area! I have just returned from a 5-day conference, and most of my fellow conferees chose Stonewood as the very best place we found all week, for both food and dedication of the staff to providing an excellent dining experience. Several of my group are world travelers and accustomed to the finest restaurants, and all were impressed with Stonewood. The place is very popular, and although they tell you they will NOT take reservations, they will (quietly) if the group is for 7 or more. It is well worth the wait. The steaks are prime, the seafood luscious, and the vegetables fresh, and the soups and sides are excellent. My group rated the creamed spinach as the best we have ever eaten (and are still raving about it days later). The wait staff was smart, informative, fun, and served us quickly and professionally. At the end of the meal, the manager queried one diner about her experience, and she responded that although most of it was excellent, she had one minor complaint; the manager then pointed to his name on a restaurant sign, saying that his reputation depended on her complete satisfaction, handed her a coupon for a return visit, and begged her to come back to let the staff try to do better. I sincerely rate Stonewood with all superlatives, and long to return to Daytona to enjoy it again!
5	pos	train	It was absolutely wonderful. the staff were all courteous. The food was out of this world delicious! I am now a regular, even though I live an hour away. But it is definately worth the drive. I HIGHLY RECOMMEND this place to everyone. You will not be disappointed by the food. It only seems to get better and better each time!
5	pos	train	The cook and his staff are warn and very accomodating. The food was even better. I haven't tasted a meatball sandwich like that since my italian Gramma was alive. Much Good Luck to this hard working, pleasing crew.
5	pos	train	Best I've ever had in the state of Ca. I always go there when in the area I live in atwater ca 21/2 hr drive love their food. Really great place to eat!
5	pos	train	I LOVE this place!! I just moved to LV and this place is on my regular dining places listl I love their escargot, their bread and tapanade-like tomato spread is FANTASTIDC And their pastas are superb. Plus you can get ravioli for like 6 bucks after 12 am. Also, the live entertainment is very cool ala old Vegas. Almost Tony Bennet-like.
5	pos	train	We normally order the Gero Sub with fries, and coke or Iced Tea. This will come out to about $17.00 for two. Have had their pizza, and it's delicious!
5	pos	train	It was the Best! This is one fine restaurant and the chef is A-One. THis restaurant is the best kept secret in the Pinelands, serving gormet meals that are true Italian! In fact I've been to Italy and eaten in the best restaurants and I truly believe Chef Vito equals the finest!
5	pos	train	Such a pleasant surprise. Never expected to find such a wonderful Italian gem like this so close to home. The portions are huge. I've got all my neighbors going too!
5	pos	train	My husband and I spent a great deal of time trying to choose a very special place to celebrate an important family occasion, and we couldn't have been happier with Brioche at the Berkeley. From first to last, our experience of the restaurant was stupendous. The food was fantastic: a wonderful array of options ranging from beautifully prepared versions of familiar favorites to innovative culinary treats. Everything was fresh, delicious and beautifully presented. The music was lovely. The service was stupendous as well. Our waitress was friendly, attentive and eager to accommodate our every request. The care and attention to detail made this truly one of our most precious family gatherings ever.
5	pos	train	This place is one of the finest restaurants in Key West. The food is exceptional, the wine list impressive and the staff are experts in both food and wine with an upscale atmosphere. These people are professionals in food service and enjoy what they are doing which makes your dining experience that much better. We've been here many times and each visit seems better than the last. Make reservations! This is a must! Very pricey though! Fine French dinning with great specials & the yellowtail is out of this world! Worth the $$$$'s.
5	pos	train	Fans of great northern Indian food in Reno were heartbroken when the S.S. Super Indian Restaurant closed late last year, but--joy of joys--they merely moved to a nicer location, and are now Taste of India. The food, especially their tandoori chicken, the nan bread hot from the oven, and the palek paneer (spinach curry with homemade cheese) is to die for. And the service makes one feel like an emperor or empress! The lunch buffet 11:30-2:30) is a favorite with the many repeat customers (like ourselves)and the dinners (4-10 p.m.) are elegant and beautifully served. Wine and beer are available, although we are hooked on the (non-alcoholic) strawberry lassi. So the interior decoration wasn't done by a slick professional. It is clean, colorful, and adds to the exotic atomsphere. Highly recommended!
5	pos	train	Truly decadent. What impressed me most was the fact that Mario Batali was there at his own restaurant. His staff says he's devoted and a great boss to work for. I'm impressed. The Italian cuisine is creative and makes your heart skip a beat. I suggest being adventurous and stray away from the tasting menu. Make up your own with the help of their fantastic wait staff.
5	pos	train	"The Little pink cards scattered throughout the cafe welcomes you and give you ordering instructions, part of the process involves raising your hand when your name is called. They also recommend tripping the server to get their attention; I personally don't think that is a good idea, simply because you would probably miss some of the world's best clam chowder as you are being escorted from the building. They Claim to sell more clam chowder than any other restaurant on the west coast, last year alone the Splash Cafe Owners Joanne and Ross Currie prepared over 10,000 gallons of the creamy sauce. When I passed through the city of Pismo Beach, which is located just about midway between Los Angeles and San Francisco, I noticed a line of customers wrapping around the block, and while I personally hate lines, I had to see what the all the fuss was. To my suprise and enjoyment It turned out to be the best stop I ever made! So good I took a fresh frozen pint home with me! I am going to say the Splash Cafe makes the ""BEST CLAM CHOWDER"" I have ever had and I have had plenty. I am a Clam Chowder addict and I just found my new fix! The Splash Cafe has a great presentation when you order the sourdough bread bowl. I don't want to give away their secret, I suggest you swing by Pismo Beach (a great tourist spot) and check out the Splash Cafe! Hey Joanne and Ross could you send me some more of your chowder!!!! I heard you are opening one in San Luis Obispo, I want an invite to the grand opening! CEO Of We8there.com"
